GameID,ShooterID,EventID,CnS,Points,TimeCns,v_CnS,dist_at_shot,shot_angle,shooter_move_angle,shooter_travel,DefID,def_dist_at_shot,def_avg_vel,SpeedBeforeShot0.5s,SBS1.0s,SBS1.5s,SBS2.0s,SBS2.5s,SBS3.0s,SBS3.5s,SBS4.0s,SBS4.5s,SBS5.0s,SpeedBeforeCatch0.5s,SBC1.0s,SBC1.5s,SBC2.0s,SBC2.5s,SBC3.0s,SBC3.5s,SBC4.0s,SBC4.5s,SBC5.0s
21500345,203109,270,TRUE,0,0.36,0.597800853,24.82964185,42.46702046,38.00571121,0.134704227,203798,10.24770347,1.909965778,,,,,,,,,,,2.90122649,4.229942757,4.522199239,4.166327355,3.908219443,3.493480949,3.13426486,2.912778875,2.679402924,2.71325084
21500345,203109,273,TRUE,3,0.2,4.975723648,24.85181212,41.83727332,94.99042431,-0.066699485,201587,14.69423223,7.432953563,,,,,,,,,,,8.391763096,8.38612986,7.689813292,6.690100879,5.611524237,4.882324581,4.369155411,4.095081824,3.726842778,3.563391416
21500345,202738,287,FALSE,3,2.08,3.816710422,28.26675165,39.8242066,45.93739985,5.502451307,202689,4.972974055,2.755134102,4.369153773,4.601423774,4.502632395,3.875886134,,,,,,,5.057093881,6.520028198,7.390800885,7.91795538,8.426935711,8.737910063,8.85466002,8.49183722,7.805679042,7.361124371
21500345,201587,294,TRUE,0,1.12,4.819690358,23.29827732,39.33029958,81.88511566,1.168973441,203109,2.22555463,8.738354039,2.068908316,4.191684141,,,,,,,,,11.91284988,12.27844189,10.68670344,9.017068563,7.698568875,6.637567578,,,,
21500345,203109,304,TRUE,0,0.2,2.475433337,25.01102801,41.1855763,24.39881783,0.447712287,203469,9.698453077,11.1770406,,,,,,,,,,,3.308651622,3.403353875,3.810702667,4.403550829,5.356496198,6.246314725,7.217542391,8.062387502,8.82280481,9.285933931
21500345,203087,314,TRUE,3,0.28,5.588612926,25.86497345,40.93725751,78.22395809,0.363296482,203923,11.04462924,2.778344445,,,,,,,,,,,8.648567825,8.064670799,6.900811267,6.0604744,5.613200857,6.347068871,6.94014095,6.969780426,6.706370458,6.544588437
21500345,203923,318,TRUE,0,0.08,0.923244584,23.57714704,44.81711883,65.16458428,0.031116774,201587,10.58666285,6.472562275,,,,,,,,,,,1.153598547,1.395397557,1.611269606,1.676012717,1.394749609,1.302384037,1.345766376,1.22782093,1.104294263,1.027364119
21500345,201587,327,FALSE,3,17.68,3.553069143,26.4695387,44.53601146,12.09737906,52.00639178,202323,4.989054759,1.576815637,4.472932477,4.231932333,3.769550894,3.404900914,2.981650425,2.683956641,2.443806868,2.217552346,2.091708334,2.093463097,,,,,,,,,,
21500345,202738,361,FALSE,0,1.16,7.689787356,23.72712356,29.41288938,71.54204166,3.552739697,202391,5.828592283,4.713219174,7.748262856,7.982517144,,,,,,,,,4.140007732,4.827431194,5.138126251,4.56168011,3.901091941,3.396475181,2.981569963,2.712363039,2.451396698,2.336911074
21500345,203087,374,TRUE,3,0.24,3.933642025,25.510718,38.862655,73.89545809,0.275991176,202323,8.815977667,6.296390078,,,,,,,,,,,5.361146735,4.285876234,3.635542442,4.502131992,5.546356444,5.780623886,5.383570122,4.80028564,4.406326483,4.267359509
21500345,203087,393,TRUE,0,0.32,7.005866503,28.02661779,43.6213877,11.13780749,2.20223789,203109,10.51763889,8.517323325,,,,,,,,,,,9.113607935,10.36012223,11.74047641,12.64567888,13.26956693,,,,,
21500345,201587,402,FALSE,0,2.36,1.890367467,28.90490779,59.26392499,63.51628436,1.259481462,203109,6.754046016,1.975513427,3.59262801,2.590479023,2.23439046,1.966726236,,,,,,,0.632705725,0.920825282,0.868319688,1.17101417,1.726815669,2.27425673,2.829879972,3.373301351,3.914457503,4.380455802
21500345,101161,404,TRUE,0,1.2,0.594267762,24.26997452,47.24249486,10.24010768,0.183662332,201150,9.915125988,4.678116974,0.665898084,0.611114599,,,,,,,,,1.451318423,1.197151642,1.194637256,1.745758641,1.647487882,2.066162204,2.79264646,3.491704,4.228083856,4.901876482
21500345,201150,406,TRUE,0,0.24,2.507698971,26.16571095,41.31258819,92.34898868,-0.017594528,202340,12.96354698,11.79157549,,,,,,,,,,,4.767754559,5.96114443,7.136709513,7.874177515,7.947906303,7.380451054,6.594246549,6.201397183,6.097592088,6.093708199
21500345,203109,413,TRUE,0,0.2,1.243235422,21.88822693,52.00995929,133.0810275,-0.168582912,101107,8.019350634,8.17746576,,,,,,,,,,,6.856461409,9.131914248,10.17961242,10.27205267,10.11759441,10.36184984,10.89243775,11.45976193,12.00089391,12.32563527
21500345,202340,416,TRUE,3,0.32,2.35385658,24.8651224,42.68364736,79.69881944,0.143527288,202391,12.94951289,10.78922845,,,,,,,,,,,1.347729853,1.814856847,2.397142029,2.976584254,3.365880356,3.587470155,3.521650141,3.264910868,3.14505305,3.195357676
21500345,202689,417,TRUE,3,0.64,5.854291354,26.93139382,42.96490882,86.61899187,0.472743867,202340,6.499094947,4.347865322,5.223165058,,,,,,,,,,8.816331575,8.454431245,7.572051299,6.641170406,5.782752773,5.249486895,4.807039845,4.532763076,4.548881861,4.753517884
21500345,202689,425,TRUE,0,0.68,6.102375842,27.10519746,44.59348763,81.22992912,0.90741823,202323,5.397620109,2.994559334,5.178714085,,,,,,,,,,11.88335731,12.0877549,10.71949469,9.363183526,8.504683819,8.138163009,7.659440623,7.108613317,6.40279414,5.905409099
21500345,101107,427,TRUE,0,0.2,5.064339756,26.55944424,30.13997766,63.77754077,0.461753185,202340,9.966789467,11.9537372,,,,,,,,,,,5.506382419,3.730953871,3.6077408,3.608562285,3.354841182,3.025678654,2.840155831,2.810365625,2.932694724,3.195588891
21500345,203109,437,TRUE,0,0.2,1.838542271,25.02325165,41.13376684,9.298312379,0.353928006,101107,12.30975292,9.711844346,,,,,,,,,,,2.268678435,2.829392091,2.86289156,2.516490847,3.136724512,3.280647833,3.086638242,3.173228816,3.412138715,3.66819073
21500345,201587,448,FALSE,0,4.2,5.564433175,25.85713,45.6755285,116.1781312,-1.622388105,101161,5.697595286,2.914917904,7.116436314,8.828155742,8.272979273,6.702768963,5.519751572,4.765042482,4.650120657,5.211142093,,,13.30254972,12.79132023,10.76452141,8.635585628,8.184210966,8.435842273,8.978014704,9.478325857,9.962849101,10.35192268
21500345,202689,450,TRUE,0,0.44,1.64615276,25.87680328,41.50146144,128.9215735,-0.24843347,101161,7.923331404,0.062389042,,,,,,,,,,,9.244275477,10.98865811,10.19365727,8.990607147,7.637295495,6.639317418,6.587212607,7.008809533,7.614471279,7.90769841
21500345,201587,473,TRUE,0,0.24,4.888774425,29.05829509,53.63317312,79.83248472,0.198050289,202323,8.510372432,4.544781719,,,,,,,,,,,11.61751762,12.75356387,11.68642643,9.873635448,8.112439356,7.199988209,6.550056297,5.912753737,5.405786577,
21500410,202066,2,TRUE,3,0.32,1.876679794,25.07116049,45.79122823,51.23958498,0.374602318,202326,14.68922759,12.28345749,,,,,,,,,,,3.117861135,4.592110128,6.092577721,6.963543926,7.425822299,6.843754938,6.450984508,6.739472205,7.079987838,6.955434427
21500410,202322,7,TRUE,0,0.52,2.277925336,25.96192847,41.84444502,99.03629558,-0.146784498,200765,8.213306808,5.915095103,2.277925336,,,,,,,,,,4.329195639,6.39927924,7.651128328,7.959355456,8.062089403,8.123544216,8.615636818,9.41879056,10.65138462,11.48659374
21500410,202326,9,TRUE,0,0.44,4.187209871,26.23240568,44.32733434,39.21490475,1.448447063,101162,12.88142858,8.582471252,,,,,,,,,,,1.686308649,2.508685076,3.194766142,3.835632568,4.608741565,5.290175521,6.115667173,6.724010433,7.171842097,7.435991633
21500410,203463,47,TRUE,3,0.2,2.642157023,26.19797931,47.29078578,132.1527541,-0.34949073,1626162,12.09695794,11.4481056,,,,,,,,,,,5.448119111,7.262128293,8.528105314,8.891502462,9.223597009,9.475102159,9.877391061,10.12538853,9.895330194,9.305122241
21500410,202066,48,TRUE,0,0.44,0.646456071,24.30127409,41.64322463,59.54418448,0.09594346,200765,8.089800765,3.983184828,,,,,,,,,,,1.873265245,3.744426467,4.338610202,4.404888297,4.221978751,3.885913451,3.453563992,3.384276864,3.598293269,3.913614144
21500410,1626162,55,TRUE,3,0.32,0.933557764,24.90753431,32.80759648,65.76203587,0.037456408,202326,11.52414049,9.725997886,,,,,,,,,,,3.494311997,5.948551631,7.887360325,8.692290826,9.201480478,9.651893742,10.05246554,10.36784442,10.59408687,10.74902791
21500410,2743,87,TRUE,3,1,1.170529122,24.78051558,36.83865847,60.55454349,0.077231995,201954,9.209315177,5.641464059,0.890045883,,,,,,,,,,2.210884714,2.65522898,3.559445865,3.704707278,3.408020322,3.435289923,3.567107647,3.944632773,4.188279839,4.160397189
21500410,202326,90,TRUE,3,0.72,5.65107281,26.78312501,45.44525027,23.91581244,3.761530919,101162,11.7725755,7.761206211,5.613776406,,,,,,,,,,5.173899509,5.62363996,6.264338201,6.79647004,7.282762644,7.609501769,7.878467414,8.026251529,7.955358295,7.782176174
21500410,201196,99,TRUE,0,0.72,0.697060581,23.42694668,40.08664408,20.10709722,0.18319403,200752,11.72046264,7.558603071,0.681927569,,,,,,,,,,3.078120373,4.255106832,5.181157008,5.870650138,6.511968045,7.127266909,7.880708809,8.672212859,9.507093325,10.17492241
21500410,2743,113,TRUE,3,0.44,1.167044069,22.31925424,35.5138323,64.22064689,0.181481448,200752,10.79137554,10.97322928,,,,,,,,,,,0.781611709,1.173856535,1.568527389,2.401550387,2.915982095,2.702714568,2.716600382,2.980545059,3.487369403,4.083812112
21500410,201158,117,TRUE,3,0.08,0.641298792,24.81582934,44.53588174,31.08936774,0.043948825,201162,14.28371709,16.10435828,,,,,,,,,,,1.516632038,2.122339716,2.667364423,2.167353729,2.23658553,3.322312371,4.156596447,4.192454279,3.819003507,3.4599995
21500410,201162,118,TRUE,3,0.4,2.572473351,25.47824961,43.43437723,48.02109431,0.685743071,201954,12.02964886,12.30569764,,,,,,,,,,,1.744587087,1.617150606,3.29021901,4.79082799,5.692371882,5.962840827,5.97157112,6.113911159,6.202510484,6.101167882
21500410,201954,119,TRUE,3,0.44,1.041173891,22.66718023,9.175053979,42.84799095,0.337230729,1626162,8.515279053,9.22933809,,,,,,,,,,,0.86456858,1.252298987,1.012732061,1.17759386,1.767823845,2.30069809,3.053239837,3.79710676,4.70605964,5.427361657
21500410,201954,140,TRUE,0,2.36,16.84899317,41.60517986,39.79609488,176.5341627,-36.30075909,1626162,1.32134517,11.11572446,16.9072674,17.85426774,17.69487541,17.19859709,,,,,,,11.33638589,9.498089602,8.575838809,9.28940374,9.947564063,10.10948084,9.561010011,8.750931141,8.076247649,9.445601605
21500410,201158,147,FALSE,3,3.88,5.017284599,26.37950594,44.05944274,62.3939622,9.969830259,202066,6.862771036,0.345394027,12.24078868,12.44772982,10.64725426,8.382562523,6.747637257,6.049404251,5.446563387,,,,2.747570216,3.223160132,3.197974275,3.081903991,2.991777312,3.113404897,3.349848894,3.596198802,3.808695891,3.79109705
21500410,201158,150,TRUE,0,0.2,7.162379377,29.14922146,40.73062488,38.009963,1.141148502,201162,9.954404211,16.49126384,,,,,,,,,,,11.86655783,14.47338821,16.00993816,16.86366936,17.19834576,17.13169323,16.59383417,15.74687238,14.30340245,13.53131808
21500410,202326,195,TRUE,0,0.64,2.737229266,25.55612345,49.16601568,155.7729289,-1.490663051,101162,8.047968863,2.962578289,2.724053822,,,,,,,,,,3.862160945,3.802608785,3.158087889,2.89525857,3.216497846,3.292480685,3.06391677,2.89870993,2.638740411,2.689739733
21500410,201158,220,FALSE,0,0.8,12.05997327,26.28545559,38.98092229,53.24731662,6.575040134,202066,1.432344594,4.439232915,12.14626666,,,,,,,,,,8.443040672,5.613100945,4.356656071,4.784453977,5.747034286,6.062931787,6.196654244,6.341609107,6.773477142,7.106709217
21500410,200752,227,TRUE,0,0.44,1.560917234,22.50420302,47.2170751,66.79769227,0.260628393,202066,7.997897726,13.57801898,,,,,,,,,,,1.051417872,1.069935193,1.221036855,1.081092497,1.182784976,1.514080278,1.962501005,2.490279346,2.895475804,3.170390795
21500410,201162,254,TRUE,0,0.32,1.985323238,25.09454889,42.18569433,16.40763974,0.608936532,203552,7.320037725,9.379154729,,,,,,,,,,,3.436430885,4.834913537,6.158696002,7.303426258,8.218308193,8.934962313,9.522817518,9.926365165,10.08945027,9.946138554
21500410,202322,261,FALSE,3,11.2,6.262947397,24.80222073,44.30417097,30.52446551,61.15048132,203463,9.088918625,-0.072364754,3.003372817,2.611373534,4.412780245,5.033058412,5.426479912,5.549508876,5.553282273,5.41503015,5.417572185,5.421543868,6.644618558,6.243618001,5.95557948,5.55475829,5.361679589,5.225760984,4.905223099,4.851520107,4.573932369,4.154627651
21500410,203552,262,TRUE,0,0.64,7.251920747,23.4300521,10.93136064,154.0424686,-4.027503917,1626162,12.70619053,-4.106224449,6.426997013,,,,,,,,,,14.14048522,15.70642909,15.7409643,15.42386461,14.38029923,12.96346992,11.68333383,10.56237875,9.543264801,8.742286616
21500410,200752,273,TRUE,0,0.4,5.520580422,26.15517655,48.79389995,24.18807919,2.01243316,202066,11.77283158,5.157728065,,,,,,,,,,,8.071870441,9.4554701,10.47497535,11.06482821,11.46627977,11.78158225,12.01859963,12.05616598,11.98913638,11.2596494
21500410,201956,284,TRUE,0,0.28,3.74049216,27.02463932,43.98342037,44.64939977,0.753676534,1626162,10.10618821,8.602183921,,,,,,,,,,,5.557770192,7.051926342,8.481786089,9.275880951,9.846088399,10.29379966,10.74651144,11.07986858,11.30403155,11.30238794
21500410,1626162,300,TRUE,3,0.36,1.65833419,22.95520441,42.83301956,74.8408741,0.160752237,201956,11.26214998,1.159588935,,,,,,,,,,,1.617228491,3.947918865,5.778139368,7.335050835,8.914450055,10.28772339,11.4853437,12.30491053,12.87702889,13.22505643
21500410,200752,301,TRUE,0,0.16,0.297208995,22.83346224,42.88450297,88.49827706,0.001055998,1626162,15.6873894,8.976004741,,,,,,,,,,,1.564942266,1.589573086,1.434328072,1.745183806,1.888915362,2.315902599,2.504639074,2.849138743,2.931978034,3.000701267
21500410,202066,322,TRUE,3,0.44,2.304421974,24.6029167,42.94066521,41.98714304,0.751711033,201954,17.31950207,-0.728100683,,,,,,,,,,,0.977631137,1.927156607,3.211674149,3.64793041,4.153308327,4.368350463,4.04886834,3.717789801,3.724913133,4.331501008
21500410,201956,329,TRUE,3,0.64,0.981592542,25.30948795,46.74289794,96.34290677,-0.057231748,202322,6.560661839,8.944282106,1.011449273,,,,,,,,,,0.360889937,0.344357182,0.7445754,1.189065063,1.629223701,1.613628601,1.72001671,1.935538858,2.074668831,2.08098019
21500410,202066,332,FALSE,3,0.88,3.020494916,23.84810551,48.11936352,81.30605836,0.318458055,200752,12.27046219,4.589639287,3.500396774,,,,,,,,,,1.859203424,1.64782677,1.8708734,2.0677072,2.409592573,2.859377201,3.516206953,4.206984296,4.990369893,5.442004669
21500410,202066,338,TRUE,0,0.36,3.801221398,22.48971698,46.0009873,92.10242471,-0.00882139,200752,15.34264591,-5.719127143,,,,,,,,,,,3.897760369,6.430921385,7.932420757,8.542220568,8.688365604,8.609734288,8.523661075,8.618653871,8.815821159,9.100637157
21500410,201954,340,TRUE,0,0.2,2.457074397,22.35084987,7.466443856,101.3454297,-0.090604083,202066,6.450577531,2.327138333,,,,,,,,,,,1.738347705,2.681725531,3.682517682,4.491196822,5.225308519,5.751092308,5.988205745,5.485112601,5.451785201,5.757924283
21500410,201158,372,TRUE,0,0.68,4.078901158,28.30498901,27.53277739,120.7745405,-1.308961068,2743,5.780630209,4.27602713,3.49169689,,,,,,,,,,4.776865144,3.575123761,3.295389053,2.686499322,2.381178044,2.29468832,2.245667348,2.371267354,2.593292242,2.573619913
21500410,201158,396,TRUE,0,0.72,0.962437606,24.53694378,27.54267443,17.47132477,0.578307033,202066,3.750842421,10.45157133,0.978033909,,,,,,,,,,1.790123414,1.80357239,5.089595602,7.645698112,9.558395224,10.97808107,12.12791692,12.93714909,13.26180527,13.32193742
21500410,202066,413,FALSE,0,0.48,9.443416579,24.29492531,9.840230637,92.61433362,0.212592435,201956,1.798670083,8.570973792,,,,,,,,,,,7.752625441,7.615846602,6.404854694,5.322321308,4.543896772,4.498030576,4.958322612,5.525853301,5.984416829,6.24917707
21500410,201162,418,TRUE,3,0.36,1.211100192,24.78875326,46.23565745,6.743570102,0.43114937,203552,8.594371593,13.97130721,,,,,,,,,,,0.466600188,0.633396923,0.77701992,1.299538503,1.674119008,1.886970955,1.934165303,2.079662511,2.221923225,2.450402371
21500410,2743,428,TRUE,3,0.28,1.042455196,24.55575876,41.19255999,31.36730419,0.232675448,201956,10.7273931,8.317010837,,,,,,,,,,,1.617126891,3.066973259,5.455343133,7.597071944,9.492540918,10.76476047,11.54420132,11.88661841,11.81649449,11.63590649
21500410,201158,440,TRUE,3,1.84,1.254961427,22.92519095,37.40586899,108.8890567,-0.300883866,1626162,9.759648939,4.174110276,0.749369459,0.729110198,0.732581163,,,,,,,,8.761157181,11.75947229,13.20494678,14.10939907,14.87531176,15.37025439,15.73233707,15.78357935,15.3499537,14.47190762
21500410,202066,446,TRUE,0,0.4,6.057547567,24.40111067,47.88255783,89.12792819,0.15296982,200765,14.41472864,-0.888128848,,,,,,,,,,,6.273666789,6.182757849,5.975955314,6.891494036,8.085050353,8.224238844,7.783221196,8.165638807,8.900020606,9.647454884
21500410,202066,461,TRUE,3,0.48,0.666951675,22.57896586,46.29054429,64.49622107,0.099951371,202326,14.7349122,9.673951512,,,,,,,,,,,1.12579857,1.309569538,0.966068176,0.920115478,0.792581139,0.78233737,1.246268825,2.13003306,3.270221074,4.433210616
21500410,201162,469,TRUE,0,0.32,3.297628369,24.41344276,46.2492092,78.66883517,0.227254645,201954,10.75649274,9.717773671,,,,,,,,,,,3.098789332,2.243395371,2.704784001,3.72845159,4.331049893,4.272674353,4.395302701,5.106465849,6.213740667,7.110396384
21500410,202322,478,FALSE,0,0.32,7.105143165,25.07961584,42.55979945,47.53788241,1.585177806,201954,8.276965143,-6.049804826,,,,,,,,,,,4.92879802,3.333625506,2.88712154,3.331726564,3.54579438,4.45873473,4.75201609,4.567586558,4.238802056,3.925650775
21500410,202066,482,TRUE,0,0.6,0.926938439,25.85496055,43.34911907,88.6585991,0.011293998,201956,12.25127335,3.287045721,0.841826858,,,,,,,,,,2.371834258,3.655262963,4.446595645,4.686669194,4.608426451,4.192833059,3.744627239,3.443388717,3.230737848,3.114938223
21500410,201158,499,TRUE,0,0.4,10.53881584,24.1762704,45.9430132,104.3075422,-0.682347654,202066,6.271449439,2.7061583,,,,,,,,,,,13.52017471,12.96347861,10.77470497,8.694998909,7.483400287,6.51375295,6.216245129,6.185726933,6.318462049,6.662076538
21500410,201162,501,TRUE,3,0.36,0.502946847,24.66789013,47.37909582,11.2578628,0.167147423,200752,10.16198832,7.009470122,,,,,,,,,,,0.386876594,1.164217223,2.224157247,2.939994159,3.492268042,3.657331949,3.632703779,3.497680522,3.43439045,3.595078819
21500410,202066,523,FALSE,3,4.32,6.171456967,25.51159808,46.94862484,43.37350955,5.22813886,201956,5.237758443,2.412953627,5.339460259,4.783398326,5.876356341,6.478766469,6.658290385,6.243808762,5.778475867,5.80014968,,,13.52963094,13.93359153,13.80195046,13.17530255,12.34251231,11.66399363,10.79084192,9.987352432,9.334677515,9.183555533
21500369,202700,23,TRUE,0,0.88,1.567298838,24.05237155,40.74558589,177.5430525,-1.311971344,200752,7.544947014,3.379116444,1.306266445,,,,,,,,,,5.216179726,6.370841249,5.918109051,5.194837845,4.292808009,3.682842951,3.464165278,3.181897618,2.909907677,2.741537351
21500369,201935,33,FALSE,3,1.24,2.625802849,24.45542017,44.52728902,6.185618073,3.092519434,203463,14.44216123,5.667006085,1.376078267,2.049398798,,,,,,,,,6.288096397,6.436060256,5.387698409,,,,,,,
21500369,202700,166,TRUE,0,0.28,1.257516817,23.06525786,8.140598274,58.77045389,0.175968894,201956,9.287748741,13.21556,,,,,,,,,,,0.731355372,0.675379848,,,,,,,,
21500369,201956,168,FALSE,3,0.92,4.457977636,4.88409754,62.5103758,81.74516932,1.902299853,202700,1.824283693,-0.860537233,5.226405158,,,,,,,,,,1.525786693,2.584790098,3.05036902,3.905988525,3.715544603,3.650890975,3.6665996,3.673543952,3.488254881,3.47262266
21500369,201956,207,TRUE,3,0.36,2.162048951,26.10877409,44.24885655,66.07811391,0.289973207,201935,16.48254863,11.08510559,,,,,,,,,,,1.117938195,0.890779515,0.90797287,1.347088177,1.458197514,1.525854276,1.828549864,2.004686621,1.919086371,1.930382234
21500369,2772,234,TRUE,0,0.56,5.161945766,23.62698183,2.88396962,52.58413291,1.700955128,200752,4.766893478,18.50389849,5.264811034,,,,,,,,,,,,,,,,,,,
21500369,202700,244,TRUE,0,0.2,2.034280854,22.04638973,45.24532082,123.1004266,-0.207381152,200752,6.861777704,5.906361052,,,,,,,,,,,1.393988772,1.867549936,3.006412621,3.230488331,3.00672272,3.119632058,3.702254777,3.916352422,4.157180748,4.441540404
21500369,201158,304,FALSE,0,1.2,5.254561495,26.27193675,48.60236079,126.9363806,-0.298831397,201935,3.086421037,5.727911034,5.959702247,4.649814387,,,,,,,,,10.4822738,12.5574364,13.42236082,13.27823847,12.34023208,11.00332914,9.493016263,8.400753913,7.486072703,6.848639296
21500369,201976,315,TRUE,3,0.52,2.425556901,22.67775898,45.84430642,108.6729747,-0.365564556,201956,9.930912105,4.336038555,2.425556901,,,,,,,,,,0.582288134,0.519564426,,,,,,,,
21500369,200752,375,TRUE,0,0.36,1.656920738,25.57385716,10.58415836,85.39447408,0.052918254,201976,7.457746989,8.895698106,,,,,,,,,,,1.677550805,1.73240306,2.165487007,3.4816452,5.011447529,5.440881336,4.885171302,4.398054601,3.99789558,3.811774288
21500369,201935,377,TRUE,0,2.88,1.85103672,28.04587611,43.20436579,87.9705793,0.274628537,201954,5.093683471,0.905488587,1.282382934,0.937461923,0.851681574,0.921157286,1.586074789,,,,,,,,,,,,,,,
21500369,1891,387,TRUE,0,0.4,0.86505949,23.94590131,24.51010483,169.9659303,-0.213960714,200752,15.06524837,4.058872836,,,,,,,,,,,6.311154377,8.17381815,10.41731102,11.71113745,12.67333835,12.96094268,12.52177986,11.43830398,10.21855419,9.419219748
21500369,201956,417,TRUE,3,0.32,2.129550312,25.60096659,12.08807938,47.80387555,0.437186734,201935,10.03602537,13.34442937,,,,,,,,,,,1.850629168,1.148423003,1.294073877,1.416191434,1.373567541,1.347601297,1.261166361,1.1870791,1.359855508,1.522116306
21500369,201158,432,TRUE,0,0.36,2.464863446,27.8639097,42.93534214,14.52382067,0.845798021,201977,9.814738862,5.316449032,,,,,,,,,,,3.951964853,5.540442936,,,,,,,,
21500369,203552,484,TRUE,0,0.16,0.926045415,25.00173947,40.85563984,23.89826799,0.130501787,2730,19.24336502,-2.999398877,,,,,,,,,,,,,,,,,,,,
21500369,201158,510,TRUE,0,0.24,2.627091219,26.02989822,43.98022648,68.08019412,0.238260919,201935,8.682339764,-0.272695946,,,,,,,,,,,3.592343108,3.445511133,4.160552266,4.049354341,3.678053721,3.370434123,4.771063682,4.989977957,4.87805415,4.761485132
21500369,201976,531,TRUE,0,0.92,3.297032374,24.29222476,43.9669349,66.99180128,1.318955139,200752,9.553194072,3.97185083,1.869393621,,,,,,,,,,,,,,,,,,,
21500543,201567,3,TRUE,0,0.4,12.14376387,24.66420023,45.70389125,101.3918347,-0.484999119,708,7.90015709,0.851236279,,,,,,,,,,,,,,,,,,,,
21500543,203952,5,TRUE,3,0.52,4.680388782,24.65656189,43.7743435,129.9712765,-1.450924301,2747,11.60599133,3.555700212,4.680388782,,,,,,,,,,7.59010229,9.659289075,9.822884198,8.61487451,7.298708275,6.544660242,5.986731065,5.645030167,5.611695931,5.959527262
21500543,2544,21,TRUE,0,0.44,3.253707264,25.88961388,48.86389826,26.20565119,1.271006281,2419,8.48586679,2.07027183,,,,,,,,,,,6.230390044,,,,,,,,,
21500543,202681,130,FALSE,0,1.72,10.47206805,28.20428063,43.62129154,79.88164401,7.591237188,203897,4.249722061,2.907841309,12.71916086,12.41578673,11.0530295,,,,,,,,2.143690224,2.63509491,4.109056298,5.255962221,,,,,,
21500543,201567,191,TRUE,0,0.56,7.515503651,25.81270211,44.38917754,93.65672345,0.060907113,1626157,12.7187411,-1.785566352,7.408432768,,,,,,,,,,8.853189176,8.21403932,6.161156274,4.927764495,4.825246974,5.527983363,6.533122049,7.278349301,,
21500543,2747,232,TRUE,3,0.84,3.955514077,25.92432954,41.69079349,174.7962336,-3.031859363,203952,5.644623506,3.75441285,2.656457119,,,,,,,,,,10.94814924,12.00439612,10.49287758,8.707688289,7.784867847,7.060022464,6.193436983,5.5556574,4.971379884,
21500543,2747,252,TRUE,0,0.36,6.413725354,24.16685478,53.82638725,117.3141889,-0.967686732,203952,7.037801909,7.003863613,,,,,,,,,,,9.546087711,10.22484128,9.920645187,9.089541294,8.167505535,7.349510192,6.672368072,6.549238933,7.052078528,7.678373155
21500543,2747,255,TRUE,3,0.28,3.598500627,26.50173831,45.26803445,62.6625764,0.475759253,203952,10.36272861,9.359510984,,,,,,,,,,,3.735473354,4.062126466,4.003307299,3.899001079,3.800429749,3.625029654,3.263060718,3.148422151,3.038268428,3.17386849
21500543,2747,258,TRUE,3,0.36,0.335807259,25.24385611,43.06522188,24.43604033,0.106536319,201937,8.947630071,8.111417961,,,,,,,,,,,0.195032956,0.213654857,0.569247488,0.646107029,1.33676162,1.324780363,1.234769368,1.266890297,1.351997844,1.44179003
21500543,203952,334,FALSE,3,2.68,6.509363261,25.05980809,49.84868683,105.0478497,-0.608360934,2544,8.092397157,6.505356251,3.642228145,5.317458442,7.40667528,6.678909138,6.334762964,,,,,,7.651056653,5.999280409,4.644535299,,,,,,,
21500543,203498,352,FALSE,3,0.8,3.020979714,23.90396034,44.06174634,102.3815505,-0.386801583,2544,6.695828308,1.429735732,1.406945366,,,,,,,,,,7.920481853,6.95928517,5.423260812,4.387048787,3.620328536,3.222858061,3.348582142,3.795478693,4.352899955,4.946939509
21500543,203498,355,TRUE,3,0.36,2.56221567,22.99962085,8.491017727,64.38123216,0.408657224,202684,14.37106642,3.656661412,,,,,,,,,,,3.24205491,3.13973883,4.318950782,5.605991883,6.774251806,7.992471086,8.80019511,9.165077564,9.406436851,9.664131145
21500543,202697,356,TRUE,0,0.32,2.012984202,23.60938302,44.21926794,74.60845546,0.17723352,203498,11.50341879,13.7102545,,,,,,,,,,,2.955984111,2.036999133,1.591683723,1.737507583,2.046093418,2.379726807,2.924161109,3.448607697,4.013950707,4.511526769
21500543,203521,363,TRUE,3,0.08,3.966017228,24.39332076,43.84908234,67.97027241,0.120764535,201937,3.867487106,-4.069798916,,,,,,,,,,,8.415603878,8.295970911,7.339700356,6.905975443,6.645581837,6.475431048,6.624882773,6.848057801,7.195283139,7.625060577
21500543,201567,389,TRUE,3,0.8,7.941128694,23.4653797,44.83956148,107.4731377,-1.068221128,203476,7.923317764,4.170641112,6.719553061,,,,,,,,,,9.048725533,7.82153445,6.138213943,5.183632583,,,,,,
21500543,203952,398,TRUE,0,0.4,13.32750571,38.40719407,49.17820788,150.865745,-4.554739903,202697,7.636128205,12.17660609,,,,,,,,,,,,,,,,,,,,
21500543,2544,413,TRUE,0,0.52,6.722293714,25.1826012,47.44680538,80.212508,0.815772352,203476,8.103206422,4.317891291,6.722293714,,,,,,,,,,7.500609238,7.241061671,6.303584172,5.820317525,6.167391574,6.310402816,6.521202035,6.934044791,7.080105596,6.773747615
